Sample,r,alpha,beta,k,Antag_Lag,Collapse_Lag
271,0.00977313153892199,0.006576174755202583,0.002925822698206435,0.025950036969859532,95.70000000000002,121.60000000000002
272,0.010200776460186805,0.007426653400312206,0.003102070250289637,0.020972567283183606,105.9,142.5
273,0.010326155290569836,0.006896261328112748,0.003398458596721613,0.024346030076456655,97.80000000000001,134.20000000000002
274,0.009290889346172919,0.0075285491497871435,0.0027576028305459827,0.021038930943718503,102.60000000000002,129.10000000000002
275,0.008245312764489473,0.006794486089824572,0.003251626026210078,0.022252375561575444,100.5,135.4
276,0.007806175226721169,0.008555480917816825,0.003345407296467083,0.02628998845953454,67.30000000000001,80.9
277,0.010336251121145373,0.006766264310743846,0.002906617817012393,0.0251050869451716,98.20000000000002,125.5
278,0.009529255668745238,0.006721265789264673,0.0032842498124915557,0.021373839597138258,110.30000000000001,155.9
279,0.008254307560021082,0.007583192451510181,0.003083645941357533,0.0238598025927863,85.80000000000001,106.80000000000001
280,0.007897014460973937,0.008349286940918355,0.0027890400383298354,0.0207103092997668,89.9,108.5
281,0.010049619815646237,0.008525215871016944,0.003325914855538905,0.0254635173623269,76.30000000000001,95.70000000000002
282,0.009419153347725357,0.007614429083870563,0.002628288083920269,0.022660087959364184,95.4,115.60000000000002
283,0.008656258995933247,0.006959446013460734,0.003201078102319726,0.023271171388200607,96.10000000000002,126.5
284,0.007868824782950649,0.006870412204387075,0.003164932887293636,0.020337154707837198,106.80000000000001,145.10000000000002
285,0.009948258667931673,0.007489079685781442,0.002982527919593983,0.023945930414770028,92.4,116.70000000000002
286,0.009876638607997902,0.007157570717779934,0.003160214537303157,0.023759466428330576,96.20000000000002,126.30000000000001
287,0.008370976329457436,0.008351917469299103,0.003267683419446235,0.024407578324262397,76.5,94.5
288,0.009946570668554451,0.008326411952159555,0.003187526679043531,0.025655723165262066,77.60000000000002,95.9
289,0.009533172946507065,0.007905316736460674,0.0031067502403936656,0.025066489310507912,82.5,102.4
290,0.008078233784291297,0.008356959208197588,0.0033346591749707087,0.02000943850841157,91.80000000000001,120.30000000000001
291,0.009879705226524859,0.006664957201815251,0.0028516069688332276,0.02500212271147834,98.60000000000002,125.10000000000002
292,0.00808405171933043,0.008215425804267889,0.003298920760161967,0.023352199458988244,80.30000000000001,100.60000000000002
293,0.00766724185363545,0.007020835799643553,0.003105234226538168,0.02666349138441169,80.10000000000002,98.0
294,0.009355896522945002,0.006959558057394359,0.00312060513278965,0.02357949780421383,97.70000000000002,128.10000000000002
295,0.009755582566908087,0.006615706437360655,0.0032349251122518246,0.023588453384946008,103.10000000000002,140.70000000000002
296,0.010250078410419285,0.007144212373587043,0.003119359703820553,0.026319876457515018,88.4,112.70000000000002
297,0.007926776265574833,0.008483764096282015,0.0031690971500707324,0.02027918104314515,89.30000000000001,113.30000000000001
298,0.008462601630756402,0.007968387199451882,0.0026106155413218946,0.023874371516632152,83.9,97.60000000000002
299,0.008583884253772982,0.007772059914976823,0.0025911678304312616,0.02589704227500511,79.5,91.20000000000002
300,0.01027842021677897,0.008554975174392805,0.003224686648568632,0.02071430281851312,94.30000000000001,123.80000000000001
301,0.00969731062900836,0.006430320562032303,0.0025699111963760975,0.022067035431855293,114.9,146.5
302,0.008969336614092596,0.008108416690067533,0.0031649658389458542,0.02292185991757347,86.10000000000002,108.70000000000002
303,0.008388791998960497,0.008618530125354849,0.0029335631720123754,0.02296019530006443,80.0,95.70000000000002
304,0.008091784317217507,0.008163321484687342,0.0031743140032033396,0.021348179593393437,88.60000000000002,112.4
305,0.007872428823162775,0.007906123429668104,0.0031390600928530217,0.021715084093717484,89.0,112.4
306,0.010217331618076106,0.006714880256507025,0.0029391013209383414,0.026400875281971516,93.70000000000002,118.60000000000002
307,0.00878326375570053,0.007811683382244192,0.0029078349581665146,0.021721764264417204,94.0,117.5
308,0.010306739649491534,0.007296001514208846,0.0033546892833112205,0.021412382695178693,105.0,146.70000000000002
309,0.008225382700867725,0.00644505168649015,0.0031365001428382963,0.02238099914262909,104.9,141.4
310,0.009983767274567018,0.007439722290056003,0.003421374085123249,0.021101823354764817,103.30000000000001,144.9
311,0.009995282553480148,0.008122342918781418,0.003243829660179647,0.025710034764537044,79.20000000000002,99.30000000000001
312,0.009704764775546094,0.007783995723670684,0.0026681203899141487,0.02003235799464385,106.10000000000002,133.20000000000002
313,0.010136289189102352,0.00776246320767166,0.003266883561878559,0.023170841237072724,92.0,120.80000000000001
314,0.007966732110198464,0.006656668032455738,0.003167008758506074,0.022812838205347245,99.0,131.0
315,0.008191416762090908,0.007481087730168232,0.002607788043367621,0.023872980099381647,88.0,103.4
316,0.008376282191974763,0.008169507976433673,0.002829325763031216,0.022986988842081793,84.30000000000001,100.80000000000001
317,0.007681375457751871,0.006538005497537757,0.0029032442007660164,0.023159772454672694,98.9,125.4
318,0.009270055479922119,0.007031240802095932,0.0031754836975138884,0.025817255556352538,88.20000000000002,112.9
319,0.009755597670012042,0.0064641423570338035,0.0029824562525320457,0.020538461947143042,120.4,168.0
320,0.008303521542828823,0.00859499083485108,0.0026782459886113617,0.02329222819262498,79.4,91.80000000000001
321,0.00931902048265892,0.007955546183724233,0.0030536838151382227,0.019873298223460095,102.10000000000002,133.9
322,0.008531445532258777,0.007539851197615599,0.00262907984923035,0.022255882249152172,94.80000000000001,114.20000000000002
323,0.007739648393736688,0.006551801618598797,0.0029072309485814367,0.020732683120760993,109.70000000000002,144.5
324,0.009182360290306207,0.007926296180558848,0.0032705280291981747,0.021204050207271223,95.20000000000002,125.9
325,0.008102202972099487,0.006610277640752399,0.003122787224589273,0.02474326532814344,92.9,119.5
326,0.007735282591029233,0.008481477554048301,0.002596774155286325,0.023588661383754483,77.70000000000002,88.20000000000002
327,0.009564463402517471,0.008334680528428692,0.003192678238919185,0.025409079300657843,77.20000000000002,95.30000000000001
328,0.008566515519865576,0.008208356505929652,0.0026221033617462074,0.02605976842586309,74.80000000000001,85.0
329,0.009128499415615087,0.008213919982415609,0.00295708645606647,0.02430360808942371,81.30000000000001,98.4
330,0.009071287184527503,0.008021076423949496,0.0026234669838275304,0.02022686106709404,100.30000000000001,122.80000000000001
331,0.008317178731827395,0.006733975530254673,0.0033346052099329816,0.02133730577163273,105.20000000000002,146.60000000000002
332,0.010284836190711652,0.00713301553148499,0.0027139061241198293,0.02532499256492593,93.20000000000002,114.10000000000002
333,0.009428510993852366,0.007495940362019562,0.003049827195843868,0.024832220430123123,87.30000000000001,109.30000000000001
334,0.008266827801594505,0.008616751311127668,0.0034273138459321043,0.024350776547565088,73.80000000000001,91.9
335,0.008188764617508691,0.007905513545470406,0.0026149785680812583,0.020019260990418584,99.30000000000001,120.60000000000002
336,0.008345743798980275,0.007415901652663461,0.003331445254867542,0.024887911797666494,83.60000000000002,106.9
337,0.009655307607239948,0.007332360002508169,0.0028613414932922663,0.022398560953262373,99.80000000000001,126.80000000000001
338,0.010316653822087355,0.006465245680678086,0.0033303283465102034,0.023849941105921032,105.70000000000002,148.3
339,0.008834261631811894,0.008006829735934057,0.0029880020472822324,0.02591022843419081,77.0,92.30000000000001
340,0.010081895032830397,0.007323872085465274,0.0027991450175115463,0.0239455287968676,95.20000000000002,118.4
341,0.010113381033165064,0.00684898992526275,0.0031106699252071344,0.024219605938446714,99.10000000000002,130.8
342,0.009629405160521257,0.006671027291536334,0.0031942424682138795,0.026159137319452828,92.5,120.70000000000002
343,0.008135144393949653,0.006909472481078724,0.0034242555846374753,0.021070028899439333,103.0,144.20000000000002
344,0.009956839752097862,0.007482625177008077,0.002772507966962859,0.025891541809894857,86.20000000000002,103.9
345,0.008852324188507196,0.007533339046341803,0.0028733100324597888,0.023949726451530144,88.70000000000002,108.60000000000002
346,0.00809151445597956,0.007254933457466461,0.003422471090101759,0.02160935269458088,96.30000000000001,130.9
347,0.009423188994261488,0.007106677644505563,0.003246125813117941,0.020719806888421267,108.0,149.8
348,0.01026851682171207,0.007396026468113187,0.0027624454170118175,0.02031874226383679,111.0,144.0
349,0.00810834634373636,0.0075444913842510385,0.0028533028587881576,0.02559889472751944,80.4,95.4
350,0.008813396313886876,0.0069346071133221665,0.0031054304879436266,0.024745372746029264,91.70000000000002,117.4
351,0.008101013151332563,0.006752143236648714,0.0025830042842401885,0.02495245008530883,92.10000000000002,109.4
352,0.009442272224578873,0.007442919470437081,0.0033097534040722777,0.02543663436912087,85.10000000000002,109.70000000000002
353,0.00923045678387123,0.008328610381154832,0.0027352570890330913,0.020587318139590118,95.5,117.10000000000002
354,0.00837832395109587,0.006503445426200958,0.0030280525752009284,0.026351873789141785,90.0,113.30000000000001
355,0.007756227559804976,0.00664974730652256,0.0029569791254550914,0.026332786372520057,86.0,105.5
356,0.008503621483437225,0.0075162783195488825,0.002587415573145353,0.020841918974725003,101.30000000000001,123.5
357,0.010313901331988885,0.008546517066981101,0.0025544459828409686,0.02645816438010844,75.5,86.20000000000002
358,0.00937562383210185,0.00832781616267005,0.002959265870070473,0.02340901623976896,84.0,102.70000000000002
359,0.008969885766693683,0.007875444579478735,0.0026756861292806817,0.02001451539321002,102.4,127.10000000000002
360,0.008481410842296214,0.007960531716157454,0.0027316681069106535,0.024512292708941168,81.5,95.60000000000002
361,0.01026876252448963,0.006586276610526191,0.003155341906402614,0.02290681403293895,108.4,149.20000000000002
362,0.009993984086819263,0.006773587026256618,0.003173363357003548,0.025663425874640287,94.10000000000002,123.30000000000001
363,0.010200458392579862,0.007912308063651702,0.0029974572876075843,0.024123752209006484,87.80000000000001,109.60000000000002
364,0.009996043458092537,0.007658871929937365,0.002577348353727153,0.026312331381593775,83.5,97.60000000000002
365,0.009511722227785215,0.007897155117998803,0.0027441076371579453,0.024410609436926273,85.70000000000002,102.5
366,0.008713433895266227,0.007840274198343357,0.0026459337272771916,0.02440333867917522,84.10000000000002,98.5
367,0.010348417059580797,0.006483477087436251,0.0034294567657991853,0.022649286645452866,110.30000000000001,160.40000000000003
368,0.010001034315910599,0.008135367339131115,0.003060314634888001,0.024966759972666775,82.0,101.20000000000002
369,0.010021992015513638,0.007284315723714824,0.0028443298454069147,0.02447147776508946,93.4,116.20000000000002
370,0.009831184043241396,0.008090141553247386,0.003268032283972771,0.022849727370542403,88.9,115.30000000000001
371,0.009858152383672558,0.006645470374583869,0.0030400401881647645,0.01984525303688187,121.4,171.7
372,0.008526381740730728,0.007199538453460644,0.0029065554224483297,0.024666315774762134,88.5,108.80000000000001
373,0.008699106873429932,0.007384560650900694,0.0027637897177868946,0.022414030023489087,96.10000000000002,118.60000000000002
374,0.008263627993610507,0.006539690828478998,0.0030931037340432396,0.024475807461899566,95.5,123.60000000000002
375,0.009322623934225957,0.007417861598551287,0.0028918072021613065,0.02583970221050706,84.80000000000001,103.20000000000002
376,0.009051520819867787,0.007453159224666894,0.002573077859225792,0.02219032231510683,98.20000000000002,118.70000000000002
377,0.008676528170721813,0.007272351257018025,0.003072155132304599,0.02353488180162088,91.9,116.9
378,0.009291343750542299,0.008095987338469788,0.003281687164844484,0.0248246803028232,80.30000000000001,101.10000000000002
379,0.010229913979078322,0.006416023311021813,0.0027262001871151916,0.019857864496097215,128.0,175.0
380,0.009398181728217428,0.008395568735137469,0.0027691340669186693,0.02628497146812618,74.5,86.5
381,0.007812721953781814,0.008477481060312406,0.002866460418515671,0.020513931590860023,88.9,108.0
382,0.008961853749803078,0.006952747277371143,0.0028063856117657303,0.021952956854834744,104.30000000000001,133.0
383,0.00981816992414819,0.007588112872519321,0.002830176929240403,0.024071233145343318,90.80000000000001,111.80000000000001
384,0.00958360682040262,0.006988404001650451,0.0029221941913728164,0.02065698379242526,111.70000000000002,149.0
385,0.008139103243743636,0.007907515171421211,0.0027132945129260642,0.02347589205183275,84.5,99.60000000000002
386,0.009564424906650567,0.006615473076963173,0.003060580997666013,0.021598373858072534,111.80000000000001,153.0
387,0.010249902563141464,0.00746297770511983,0.003275393294797642,0.023651083529672268,93.80000000000001,124.20000000000002
388,0.007767213838708011,0.007799590595086549,0.0034062630079859913,0.024010266622822855,80.4,102.30000000000001
389,0.009861809920452333,0.008364464542533916,0.002755271794754039,0.021287193430958504,94.0,115.4
390,0.009299648669897676,0.007299814057065085,0.0033058751725800486,0.026096161632552097,84.10000000000002,107.9
391,0.008604237724117338,0.0069079587576925845,0.003252472963719475,0.021725894188481473,102.80000000000001,139.8
392,0.00987105865998693,0.007328411070709715,0.0031507949093623235,0.020472791843704333,108.20000000000002,148.0
393,0.009334420176626746,0.007391477277158765,0.003077947616857927,0.020979419312136594,103.5,137.20000000000002
394,0.00963955911134929,0.008316293424472264,0.002745065820081698,0.02047404474308593,97.5,120.5
395,0.0077138241823251075,0.007819435875997349,0.0030963846324799024,0.023626414914871347,82.20000000000002,100.9
396,0.008276257159513132,0.007254538490787408,0.0030850287016675553,0.023277400343425594,91.5,116.30000000000001
397,0.010317020904580193,0.006681989443252648,0.003175630098642834,0.022631188189049002,108.4,149.5
398,0.00880613896029916,0.007989594972730895,0.003173192536191933,0.026733879395978297,74.20000000000002,90.10000000000002
399,0.007996664581526137,0.006609246711114374,0.003201904935415867,0.0238479245498748,95.5,125.5
400,0.008390233799711475,0.00655369358022522,0.0026270924246367872,0.02605539421390219,91.70000000000002,109.60000000000002
401,0.008168041776740605,0.007102586014759922,0.002753990762004289,0.022286424177765243,98.0,121.20000000000002
402,0.00783744437541445,0.007542884529543608,0.0026108513072329934,0.025399491989678308,80.70000000000002,92.80000000000001
403,0.008281022621158167,0.007590026807860148,0.003342071178805312,0.024354632809639887,83.30000000000001,106.60000000000002
404,0.009088986023688605,0.007104750944509595,0.002849701721752378,0.024484713816835348,92.4,114.4
405,0.01033417627529715,0.007864138177161101,0.0030520050756330224,0.024912247066572333,85.80000000000001,107.20000000000002
406,0.008906055153166037,0.006510320270851766,0.003056067134290119,0.026498800738692607,91.30000000000001,116.10000000000002
407,0.008123317944365679,0.007927511004346497,0.0027308403197931507,0.02355043551446684,84.0,99.0
408,0.007911026414046141,0.007388334606580916,0.003230546996005721,0.022234524954430485,92.20000000000002,119.70000000000002
409,0.009445261656115487,0.00816476241177689,0.003384460037531507,0.02144514815216962,92.20000000000002,122.70000000000002
410,0.008728152972685132,0.006717936029993439,0.0034432351519425373,0.026284736765790826,87.70000000000002,116.20000000000002
411,0.009107884251757509,0.008269574912346948,0.0030188621795448375,0.02416386395913929,81.0,98.70000000000002
412,0.007890635966713244,0.008074358446117817,0.0026649421352717114,0.025579212735465172,75.20000000000002,85.5
413,0.009761475836710042,0.007969675569921696,0.0025825443424722858,0.02192386720805785,95.80000000000001,115.4
414,0.008360403938759274,0.007185306916810917,0.0026288784720874545,0.02635433518298713,83.20000000000002,96.9
415,0.009145266049923413,0.0070624296989805525,0.002907283365366855,0.0229309457581288,99.0,126.10000000000002
416,0.009271604700073667,0.00753527871231712,0.0033774527758929757,0.02327877474551175,91.0,120.80000000000001
417,0.010328826640022944,0.008290706154926464,0.0027376594629216025,0.026309860550360976,77.9,91.4
418,0.007964189274290785,0.008214261844105179,0.002892560964128922,0.025942040499911036,72.60000000000002,84.20000000000002
419,0.009993753063290114,0.008188332150264646,0.003261027392676355,0.021934707182295305,92.0,120.4
420,0.00786848206423838,0.007281705402221613,0.002706172063487858,0.024662708111428205,85.80000000000001,101.4
421,0.00858446926165202,0.008570122951934808,0.0031268748696107983,0.025554139139804182,72.10000000000002,86.30000000000001
422,0.00800781661640299,0.008314532585113402,0.003380481471462055,0.02320956281254436,79.4,100.20000000000002
423,0.009286882931927637,0.008095822052031739,0.0027073547645343715,0.023317936874479462,87.10000000000002,103.9
424,0.008726390174985244,0.00670434148236506,0.0028807809800623784,0.0202815244426046,114.4,152.70000000000002
425,0.0077196921487636145,0.0066791241505983505,0.0034168036004302562,0.023646211455906167,93.5,125.9
426,0.010257719835113692,0.007348120226242796,0.0028306345197767336,0.023342931621253307,97.70000000000002,123.10000000000002
427,0.008836681559308857,0.006612745539588924,0.0031267436832211858,0.021315106895742102,110.0,151.0
428,0.009322887478224138,0.007837952457895843,0.002686822367815783,0.02023383389350357,103.0,128.4
429,0.009758056282384785,0.0074095509534809695,0.002602347415954928,0.026759115557016676,84.0,98.5
430,0.007806007514690189,0.007938829264931745,0.003435311032737072,0.02147686892846932,88.4,116.20000000000002
431,0.008034073295455428,0.006648116113700465,0.002822947632810836,0.02051131021896442,111.20000000000002,145.20000000000002
432,0.009518835622574155,0.0065151565457926405,0.0030084799153348107,0.02677191100843231,92.5,117.70000000000002
433,0.00984771972766625,0.007759243736019774,0.00282562825870795,0.02416603189567855,88.80000000000001,108.5
434,0.00907301195256146,0.007333687613753335,0.0026676393390661795,0.02600236346453086,85.0,100.4
435,0.00886441855181757,0.00681290065159672,0.0028809834157895605,0.022699766970177202,102.20000000000002,131.0
436,0.00988435231803056,0.008025632356263154,0.0032423744042772056,0.019882108538356244,102.5,138.8
437,0.008773615795085355,0.007458024341179478,0.002567273049140751,0.021621094329127788,99.60000000000002,120.70000000000002
438,0.009702782522429764,0.006683496837890247,0.0030317791183073323,0.021309261085400488,112.80000000000001,154.20000000000002
439,0.007682726091538511,0.006917703279598968,0.0034282863794190483,0.025407744412062096,84.4,109.70000000000002
440,0.010240856939666788,0.007472671598834315,0.0026487625788097534,0.023635236827926117,95.60000000000002,116.70000000000002
441,0.008876818803311893,0.008274803436164135,0.00263827432270582,0.02321780554778223,84.60000000000002,99.10000000000002
442,0.008055131394673757,0.007105520835502635,0.0032136213696490196,0.023132366724287676,92.5,120.10000000000002
443,0.008664898369893577,0.007262571626782579,0.002963502091565388,0.025292265641421025,86.0,105.70000000000002
444,0.01005862866013863,0.00852450304463384,0.0032582130476297654,0.022009694201278608,88.60000000000002,114.5
445,0.009507963706433661,0.007359607029124631,0.002779203559841446,0.025682692340187198,86.80000000000001,104.9
446,0.007753751142198276,0.008403964482304701,0.0029653297181622606,0.02425903832288988,75.30000000000001,88.80000000000001
447,0.009430255589955612,0.008389014916589705,0.003123002713950486,0.02409639575747283,80.80000000000001,99.9
448,0.007829960509513862,0.007541418049376708,0.0026851521007353373,0.02495966204336318,82.0,95.5
449,0.009032999186194221,0.007905512503218793,0.002587505610542146,0.020397696192160163,100.80000000000001,122.9
450,0.00958407314776924,0.006537189755997015,0.0026141310549887328,0.019889638241891862,123.80000000000001,163.3
451,0.010232553775408593,0.008034393808782764,0.0028679262676518575,0.021877783713200708,95.70000000000002,120.20000000000002
452,0.008594198720313792,0.008117970445157658,0.003145233549963373,0.0210995170193936,92.0,117.80000000000001
453,0.008120095205402026,0.006596390211855143,0.003144272447731204,0.025147964908929933,91.60000000000002,117.70000000000002
454,0.008365625356477509,0.006422126162319553,0.0026239545007287843,0.026570341643566763,91.5,109.30000000000001
455,0.008447700899189033,0.0081057520826358,0.003112197211968837,0.022474758081173742,86.20000000000002,107.80000000000001
456,0.008205355607927999,0.006648119440858664,0.0031035116712349797,0.025219690126658135,91.20000000000002,116.4
457,0.009388541484561051,0.007568179799810605,0.0025877561010884727,0.026574736555384747,81.9,95.0
458,0.00980652831746735,0.0070338495825771705,0.0034319732964229657,0.024012152311557892,95.60000000000002,130.5
459,0.009222541177159564,0.008058164653716447,0.0032805928092811236,0.0243937854652472,81.9,103.60000000000002
460,0.007995858515188739,0.007136101888487621,0.0033852752762934444,0.021375063126788524,98.5,134.20000000000002
461,0.008654850964361286,0.007347172986624441,0.002945464490725007,0.024089447681636733,89.30000000000001,110.60000000000002
462,0.010196304761910708,0.006916558601623136,0.002659351238670826,0.021185318724120963,113.4,146.0
463,0.010044697230565027,0.007828074328474212,0.002807316110315244,0.025508469103390635,84.0,101.10000000000002
464,0.009975698990181275,0.008279657262053125,0.0033770338802755987,0.021568164731011797,92.20000000000002,122.70000000000002
465,0.00968861320761495,0.007411213868866814,0.0033077986976010553,0.024897149833359677,88.10000000000002,114.70000000000002
466,0.009746408105549255,0.007851364134782409,0.002709685892522736,0.0236147381630896,89.9,108.4
467,0.010308608296716171,0.008484123149618517,0.0025888563622173105,0.020957055561948768,96.10000000000002,116.10000000000002
468,0.008005667688327316,0.008008454797466914,0.0032860067968712506,0.021297444450511595,89.70000000000002,116.0
469,0.009015802270969937,0.0082665818130252,0.003209521390289625,0.023595238066388018,82.20000000000002,103.0
470,0.009243938764238685,0.007518811230561629,0.0028177936061869386,0.02375450373008452,91.0,111.70000000000002
471,0.009509990315535243,0.008339976560686817,0.0031226622185813228,0.025125239543931675,78.10000000000002,95.70000000000002
472,0.008082193414377346,0.007413504317444526,0.002558398457844384,0.021529285263006147,97.9,117.5
473,0.00961144663080511,0.008606572390536067,0.0026392602896284944,0.022611445267870407,85.9,101.4
474,0.00981019161548773,0.006834080177915022,0.0030495764543720574,0.024929168359247425,95.80000000000001,123.9
475,0.009313160715702483,0.006798055652884686,0.0028698461118171655,0.025283704573552928,93.9,117.4
476,0.009146411588156444,0.006386766630471553,0.0032348916840252845,0.020051826371032273,120.5,176.5
477,0.009663481213374327,0.006830581260371784,0.0034122661321074423,0.022376905851601573,104.30000000000001,147.10000000000002
478,0.008532715364112813,0.0067099981132479995,0.0028250437939411933,0.02593278882517912,90.10000000000002,110.20000000000002
479,0.010340102711593567,0.007203696443640408,0.002953749567859088,0.024852275858037134,93.5,118.4
480,0.0100427286072557,0.007709349751920264,0.0029023731283600463,0.02268922666753188,95.30000000000001,120.10000000000002
481,0.009528168995541379,0.006382241093109627,0.0031076304037138567,0.02228989614298509,111.70000000000002,154.20000000000002
482,0.009794332794448126,0.0065842289396020465,0.0030793820402535512,0.023167000500304003,106.0,142.60000000000002
483,0.009384278919944112,0.0065209205875866785,0.0030719854086853184,0.023729777269837073,103.10000000000002,137.0
484,0.00916378225492366,0.007732847249842021,0.003158821143503726,0.02543187310776858,81.70000000000002,101.80000000000001
485,0.008378515944346177,0.00823136117290514,0.002998430114037108,0.020343637371148974,93.80000000000001,118.20000000000002
486,0.007808087508958743,0.007127036217066136,0.003256407279400321,0.024751689733839,85.30000000000001,108.5
487,0.009779260404615495,0.00753885537699362,0.0029461790981599413,0.020835693161676924,104.4,136.10000000000002
488,0.00853612043474514,0.007351543573891219,0.0026297403867116555,0.021347077549451365,101.0,123.80000000000001
489,0.009265208293972094,0.008030242007038177,0.0034485127602536542,0.026327462186091468,75.70000000000002,95.9
490,0.009384926038745014,0.0073228081199116606,0.0031225596282374096,0.02529670481038082,87.20000000000002,110.4
491,0.007969507715493145,0.0072972860018166484,0.0033058220570720553,0.02248799233401198,92.20000000000002,121.10000000000002
492,0.009194055132313401,0.0076974810619399444,0.0027160286278202755,0.022337025737149498,94.80000000000001,115.80000000000001
493,0.008553180479603215,0.006433942594197145,0.0025717725875022196,0.025618562335293655,95.60000000000002,114.9
494,0.008387291186926592,0.007540677224037334,0.0028188530162298955,0.026380347923356227,79.0,93.10000000000002
495,0.008350101248937588,0.007341727828662603,0.0033354572254361415,0.025690115631874743,81.70000000000002,104.0
496,0.008152473828184948,0.008180947447040347,0.0029623681980641033,0.023180952415876633,82.30000000000001,99.5
497,0.008010395925523047,0.00655635340595353,0.0032051453762763885,0.023275263454963547,98.5,130.9
498,0.008829496897060984,0.008016393514467892,0.0032389616090919985,0.02091576809200878,94.30000000000001,123.70000000000002
499,0.00929760790358963,0.006679546685124792,0.003226237577426141,0.024397116542307307,97.5,130.0
500,0.010232859476925335,0.006530155536801947,0.0026013492490361287,0.02177748765210547,116.60000000000002,150.3
501,0.008356605346086945,0.006930702297911999,0.0033656291224689328,0.021549327936948047,101.80000000000001,140.4
502,0.008384264260547301,0.008083646090440417,0.0029547658582054857,0.025234206793116717,77.10000000000002,91.80000000000001
503,0.007826488625423839,0.007472035185765114,0.0025802522401649542,0.020242945892152926,101.9,123.9
504,0.010097381124029907,0.006688302085014589,0.003029178614047695,0.02267855826217894,107.9,144.9
505,0.008587826980898874,0.008399625027796362,0.0025696410570979406,0.024444889906367367,78.4,89.4
506,0.010251164972376586,0.007635378412789144,0.003393140215829782,0.020170282576209307,106.30000000000001,150.0
507,0.008780741961500235,0.006960355029664615,0.003207738868482657,0.026664266662575754,84.5,107.10000000000002
508,0.008342631168599469,0.007846892853316667,0.002728287869483766,0.02375665847945555,84.80000000000001,100.4
509,0.008902617714058507,0.008562011991670957,0.00309767454542682,0.022248049540886862,84.30000000000001,104.70000000000002
510,0.00795805861919742,0.006715305364653602,0.0027527852369561116,0.021559256962768683,105.20000000000002,133.20000000000002
511,0.009946663356171071,0.00763775127363568,0.00302105182023693,0.020607234414365832,104.5,138.0
512,0.009972377172043474,0.008001332182219087,0.0026109015257100012,0.024752767329636084,85.10000000000002,100.20000000000002
513,0.009117553186825144,0.00655888202793025,0.002962470577375791,0.023193027047039027,104.20000000000002,136.5
514,0.008097591258440843,0.008502820830750634,0.003314977834332596,0.024481466137930466,74.0,91.0
515,0.008898198014701639,0.007301472468565143,0.0031358761204358584,0.02361756876715427,91.80000000000001,118.0
516,0.00781813738588109,0.007528130959733246,0.0032757632555095555,0.023015086744402738,87.20000000000002,111.80000000000001
517,0.007790282759396524,0.008144125948614073,0.002731227403922377,0.021612759635867392,88.0,104.70000000000002
518,0.0080947071542672,0.0071179838959608685,0.0032310763551197715,0.02343550715793252,91.30000000000001,118.4
519,0.008203179440206923,0.00835011767584209,0.003341623669456376,0.025890343191071585,71.30000000000001,87.20000000000002
520,0.008294749770730156,0.007390288524407223,0.003436490690526787,0.02520136720940683,82.30000000000001,106.4
521,0.00772335203730901,0.0065217103303361066,0.002967538239131099,0.026160449238972306,88.0,108.70000000000002
522,0.009104494854472326,0.007495078143077153,0.0026449263299609675,0.024395892932022815,89.0,106.0
523,0.009869678533620608,0.007230945016892015,0.0032480506658327944,0.02654669181076667,85.20000000000002,109.20000000000002
524,0.008200169439644758,0.007552491670188167,0.002808424162276118,0.025347052389046536,81.60000000000002,96.60000000000002
525,0.009209502087879124,0.007802810439488182,0.0032681227436543044,0.022572833603910557,91.0,118.70000000000002
526,0.010120743184699016,0.007574314951303814,0.002692159340551813,0.02466933483599993,90.10000000000002,108.80000000000001
527,0.009791805646183286,0.007087713773401934,0.0033214613312988776,0.02613894135081271,87.70000000000002,114.5
528,0.008397642115920083,0.008587923313609249,0.0026766403752438825,0.021217089522133404,87.70000000000002,103.80000000000001
529,0.008147407065942669,0.008386476847517707,0.0031388632970924656,0.02086820893972369,88.70000000000002,112.0
530,0.00883887322959454,0.007759420556407054,0.002625117676490445,0.025973090415167297,80.10000000000002,92.60000000000002
531,0.009819729545692142,0.007511715240547436,0.003420413953733253,0.022725149245132945,95.10000000000002,129.0
532,0.010307097861398544,0.007877819997308159,0.0031212041459285473,0.020965024718117536,100.80000000000001,133.60000000000002
533,0.010031204947422538,0.007336851797821384,0.0026960100652042313,0.019893126564630558,113.4,146.60000000000002
534,0.00916134034582363,0.007561649149776021,0.0031974182601322426,0.026027903790594435,81.4,101.9
535,0.007864397778536179,0.008020867103265815,0.002718670749687824,0.025803657601568577,74.70000000000002,85.5
536,0.009861471487426469,0.007591785948717474,0.00318921851876098,0.0220023072911544,98.0,129.8
537,0.008922153327118598,0.00822368301984856,0.0029633386774558924,0.022306009874624836,87.70000000000002,108.30000000000001
538,0.00898437360757581,0.00823856081798374,0.0028516872426337853,0.02101959353601885,93.4,115.5
539,0.009572437854893106,0.008233450978593184,0.00264057373067118,0.021481720048164055,94.0,113.5
540,0.008033324372354683,0.0071578681760598745,0.0029553158810148713,0.02503929609537351,85.70000000000002,104.9
541,0.009408098479180518,0.00777208927682647,0.002867137451948689,0.025686718396062475,82.0,98.60000000000002
542,0.008922475351975044,0.008577986110534097,0.0031207279244661627,0.020687590543535875,90.4,114.80000000000001
543,0.009475679417603671,0.007106484034721323,0.0031676944770174876,0.020291791625655215,110.5,152.9
